hhcode,sec,fortnightly,food,s12bq03,s12bq04,s12bq05,s12bq06,s12bq07,s12bq08,Totalincome,Region,Province,hhsize,Real_income,,
31720100104,BSB,3653,94978,6843,82116,1930,23160,88960,88960,289214,rural,KPK,6,90947.79874,,
31720100105,BSB,3003,78078,5715,68580,2170,26040,34330,34330,207028,rural,KPK,7,65103.14465,,
31720100106,BSB,3611,93886,7930,95160,2250,27000,24960,24960,241006,rural,KPK,12,75788.05031,,
31720100107,BSB,2835,73710,5527,66324,2600,31200,26100,26100,197334,rural,KPK,7,62054.71698,,
31720100108,BSB,2371,61646,5660,67920,1900,22800,104730,104730,257096,rural,KPK,7,80847.79874,,
31720100109,BSB,780,20280,2158,25896,1700,20400,15685,15685,82261,rural,KPK,1,25868.23899,,
31720100110,BSB,1799,46774,3640,43680,6880,82560,34400,34400,207414,rural,KPK,4,65224.5283,,
31720100111,BSB,839,21814,1633,19596,650,7800,52000,52000,101210,rural,KPK,1,31827.04403,,
31720100112,BSB,1507,39182,4415,52980,1460,17520,40860,40860,150542,rural,KPK,5,47340.25157,,
31720100113,BSB,2244,58344,6235,74820,4850,58200,227250,227250,418614,rural,KPK,4,131639.6226,,
31720100114,BSB,1495,38870,3636,43632,900,10800,18010,18010,111312,rural,KPK,5,35003.77358,,
31720100115,BSB,992,25792,2854,34248,950,11400,13565,13565,85005,rural,KPK,3,26731.13208,,
31720100116,BSB,1298,33748,4055,48660,500,6000,17440,17440,105848,rural,KPK,4,33285.53459,,
31720200101,BSB,2961,76986,6640,79680,2650,31800,72870,72870,261336,rural,KPK,14,82181.13208,,
31720200102,BSB,3004,78104,9610,115320,4720,56640,68650,68650,318714,rural,KPK,7,100224.5283,,
31720200103,BSB,2035,52910,6843,82116,1950,23400,51220,51220,209646,rural,KPK,5,65926.41509,,
31720200104,BSB,2394,62244,3945,47340,2050,24600,57970,57970,192154,rural,KPK,3,60425.78616,,
31720200105,BSB,1553,40378,5278,63336,2180,26160,35670,35670,165544,rural,KPK,6,52057.86164,,
31720200106,BSB,2031,52806,8990,107880,3550,42600,54530,54530,257816,rural,KPK,11,81074.21384,,
31720200107,BSB,1170,30420,2163,25956,1190,14280,21270,21270,91926,rural,KPK,3,28907.54717,,
31720200108,BSB,1196,31096,2461,29532,600,7200,18270,18270,86098,rural,KPK,3,27074.84277,,
31720200109,BSB,2307,59982,6510,78120,2250,27000,33720,33720,198822,rural,KPK,11,62522.64151,,
31720200110,BSB,2012,52312,4425,53100,2150,25800,34970,34970,166182,rural,KPK,5,52258.49057,,
31720200111,BSB,1273,33098,3168,38016,1100,13200,16120,16120,100434,rural,KPK,8,31583.01887,,
31720200112,BSB,2675,69550,4795,57540,5600,67200,134800,134800,329090,rural,KPK,9,103487.4214,,
31720200113,BSB,2118,55068,7373,88476,2300,27600,61850,61850,232994,rural,KPK,14,73268.55346,,
31720200114,BSB,2240,58240,7096,85152,3800,45600,34500,34500,223492,rural,KPK,8,70280.50314,,
31720200115,BSB,1633,42458,4788,57456,3700,44400,33960,33960,178274,rural,KPK,6,56061.00629,,
31720200116,BSB,2182,56732,6715,80580,4150,49800,65790,65790,252902,rural,KPK,7,79528.93082,,
31720300101,BSB,1557,40482,5324,63888,725,8700,37520,37520,150590,rural,KPK,7,47355.34591,,
31720300102,BSB,2792,72592,5855,70260,1600,19200,55290,55290,217342,rural,KPK,4,68346.54088,,
31720300103,BSB,4622,120172,7745,92940,7575,90900,173170,173170,477182,rural,KPK,5,150057.2327,,
31720300104,BSB,2764,71864,7267,87204,2050,24600,45220,45220,228888,rural,KPK,4,71977.35849,,
31720300105,BSB,1323,34398,6672,80064,3480,41760,38020,38020,194242,rural,KPK,6,61082.38994,,
31720300106,BSB,2289,59514,5713,68556,1950,23400,30800,30800,182270,rural,KPK,8,57317.61006,,
31720300107,BSB,3293,85618,7275,87300,5150,61800,95220,95220,329938,rural,KPK,7,103754.0881,,
31720300108,BSB,2739,71214,6366,76392,1740,20880,41646,41646,210132,rural,KPK,6,66079.24528,,
31720300109,BSB,1160,30160,3740,44880,1675,20100,70370,70370,165510,rural,KPK,4,52047.16981,,
31720300110,BSB,1374,35724,4579,54948,3125,37500,62830,62830,191002,rural,KPK,5,60063.52201,,
31720300111,BSB,2568,66768,5481,65772,1350,16200,19030,19030,167770,rural,KPK,7,52757.86164,,
31720300112,BSB,3778,98228,7952,95424,4300,51600,47470,47470,292722,rural,KPK,6,92050.9434,,
31720300113,BSB,2121,55146,6599,79188,2100,25200,73220,73220,232754,rural,KPK,6,73193.08176,,
31720300114,BSB,3269,84994,8212,98544,3530,42360,45800,45800,271698,rural,KPK,7,85439.62264,,
31720300115,BSB,1039,27014,4723,56676,1100,13200,17960,17960,114850,rural,KPK,5,36116.3522,,
31720300116,BSB,2326,60476,5308,63696,2060,24720,38930,38930,187822,rural,KPK,6,59063.52201,,
31720400101,BSB,991,25766,3334,40008,400,4800,22460,22460,93034,rural,KPK,2,29255.97484,,
31720400102,BSB,1388,36088,5326,63912,640,7680,32970,32970,140650,rural,KPK,8,44229.55975,,
31720400103,BSB,1122,29172,3452,41424,470,5640,57800,57800,134036,rural,KPK,4,42149.68553,,
31720400104,BSB,1767,45942,6482,77784,980,11760,54370,54370,189856,rural,KPK,7,59703.14465,,
31720400105,BSB,1990,51740,6980,83760,1300,15600,48770,48770,199870,rural,KPK,7,62852.20126,,
31720400106,BSB,1064,27664,3041,36492,1020,12240,14000,14000,90396,rural,KPK,2,28426.41509,,
31720400107,BSB,1439,37414,6806,81672,1300,15600,39600,39600,174286,rural,KPK,8,54806.91824,,
31720400108,BSB,4328,112528,10445,125340,7100,85200,186160,186160,509228,rural,KPK,7,160134.5912,,
31720400109,BSB,2915,75790,7774,93288,2667,32004,131350,131350,332432,rural,KPK,7,104538.3648,,
31720400110,BSB,1691,43966,4116,49392,1700,20400,30000,30000,143758,rural,KPK,3,45206.91824,,
31720400111,BSB,5358,139308,14023,168276,6400,76800,269270,269270,653654,rural,KPK,16,205551.5723,,
31720400112,BSB,808,21008,5471,65652,960,11520,43760,43760,141940,rural,KPK,8,44635.22013,,
31720400113,BSB,2092,54392,6755,81060,930,11160,45250,45250,191862,rural,KPK,8,60333.96226,,
31720400114,BSB,3847,100022,7662,91944,2350,28200,191340,191340,411506,rural,KPK,8,129404.4025,,
31720400115,BSB,776,20176,3793,45516,650,7800,374880,374880,448372,rural,KPK,4,140997.4843,,
31720400116,BSB,4233,110058,8112,97344,2650,31800,54540,54540,293742,rural,KPK,7,92371.69811,,
31820100101,BSB,3288,85488,10360,124320,1970,23640,66080,66080,299528,rural,KPK,15,94191.19497,,
31820100102,BSB,2841,73866,5930,71160,750,9000,107960,107960,261986,rural,KPK,9,82385.53459,,
31820100103,BSB,5539,144014,8850,106200,2100,25200,74010,74010,349424,rural,KPK,9,109881.761,,
31820100104,BSB,4081,106106,6745,80940,1280,15360,109770,109770,312176,rural,KPK,13,98168.55346,,
31820100105,BSB,2887,75062,7115,85380,1050,12600,61000,61000,234042,rural,KPK,9,73598.11321,,
31820100106,BSB,4857,126282,8755,105060,1400,16800,41240,41240,289382,rural,KPK,12,91000.62893,,
31820100107,BSB,3974,103324,7595,91140,1240,14880,123220,123220,332564,rural,KPK,12,104579.8742,,
31820100108,BSB,2707,70382,4723,56676,900,10800,17370,17370,155228,rural,KPK,4,48813.83648,,
31820100109,BSB,1041,27066,4395,52740,400,4800,19710,19710,104316,rural,KPK,5,32803.77358,,
31820100110,BSB,4011,104286,9070,108840,4035,48420,113410,113410,374956,rural,KPK,5,117910.6918,,
31820100111,BSB,2039,53014,6875,82500,1250,15000,52115,52115,202629,rural,KPK,7,63719.81132,,
31820100112,BSB,3000,78000,9725,116700,3100,37200,65850,65850,297750,rural,KPK,11,93632.07547,,
31820100113,BSB,3840,99840,5640,67680,1600,19200,42910,42910,229630,rural,KPK,6,72210.69182,,
31820100114,BSB,2562,66612,7301,87612,4250,51000,74300,74300,279524,rural,KPK,9,87900.62893,,
31820100115,BSB,2184,56784,6790,81480,1250,15000,49420,49420,202684,rural,KPK,7,63737.10692,,
31820100116,BSB,1347,35022,3851,46212,600,7200,18800,18800,107234,rural,KPK,6,33721.38365,,
31820200101,BSB,1777,46202,3970,47640,970,11640,24065,24065,129547,rural,KPK,8,40738.05031,,
31820200102,BSB,757,19682,4508,54096,900,10800,17500,17500,102078,rural,KPK,9,32100,,
31820200103,BSB,3756,97656,11149,133788,3800,45600,35310,35310,312354,rural,KPK,10,98224.5283,,
31820200104,BSB,1594,41444,3173,38076,1240,14880,18800,18800,113200,rural,KPK,8,35597.48428,,
31820200105,BSB,3758,97708,7215,86580,5700,68400,44560,44560,297248,rural,KPK,11,93474.21384,,
31820200106,BSB,1799,46774,4153,49836,450,5400,20510,20510,122520,rural,KPK,7,38528.30189,,
31820200107,BSB,2652,68952,7773,93276,500,6000,32890,32890,201118,rural,KPK,8,63244.65409,,
31820200108,BSB,4348,113048,7918,95016,3180,38160,57300,57300,303524,rural,KPK,7,95447.79874,,
31820200109,BSB,1710,44460,4230,50760,850,10200,25360,25360,130780,rural,KPK,9,41125.78616,,
31820200110,BSB,1891,49166,4835,58020,850,10200,35600,35600,152986,rural,KPK,9,48108.80503,,
31820200111,BSB,1847,48022,4745,56940,2850,34200,53970,53970,193132,rural,KPK,2,60733.33333,,
31820200112,BSB,1157,30082,4458,53496,550,6600,18380,18380,108558,rural,KPK,11,34137.73585,,
31820200113,BSB,2881,74906,6172,74064,1420,17040,49320,49320,215330,rural,KPK,9,67713.83648,,
31820200114,BSB,1322,34372,2490,29880,1000,12000,35980,35980,112232,rural,KPK,3,35293.08176,,
31820200115,BSB,1812,47112,4190,50280,850,10200,25795,25795,133387,rural,KPK,6,41945.59748,,
31820200116,BSB,2121,55146,4571,54852,650,7800,27960,27960,145758,rural,KPK,5,45835.84906,,
31820300101,BSB,2388,62088,5270,63240,850,10200,27570,27570,163098,rural,KPK,5,51288.67925,,
31820300102,BSB,3161,82186,3705,44460,3300,39600,30390,30390,196636,rural,KPK,2,61835.22013,,
31820300103,BSB,2517,65442,5621,67452,1450,17400,37540,37540,187834,rural,KPK,6,59067.2956,,
31820300104,BSB,2411,62686,7493,89916,1400,16800,18130,18130,187532,rural,KPK,8,58972.32704,,
31820300105,BSB,2336,60736,6540,78480,1750,21000,38700,38700,198916,rural,KPK,10,62552.20126,,
31820300106,BSB,2566,66716,6970,83640,1960,23520,115175,115175,289051,rural,KPK,10,90896.54088,,
31820300107,BSB,1594,41444,4543,54516,1350,16200,23175,23175,135335,rural,KPK,6,42558.1761,,
31820300108,BSB,2002,52052,6116,73392,1900,22800,94070,94070,242314,rural,KPK,7,76199.37107,,
31820300109,BSB,1694,44044,6734,80808,1000,12000,38850,38850,175702,rural,KPK,6,55252.20126,,
31820300110,BSB,5687,147862,10350,124200,5800,69600,58650,58650,400312,rural,KPK,10,125884.2767,,
31820300111,BSB,1356,35256,7109,85308,1100,13200,30040,30040,163804,rural,KPK,7,51510.69182,,
31820300112,BSB,2156,56056,9327,111924,2800,33600,54650,54650,256230,rural,KPK,9,80575.4717,,
31820300113,BSB,1070,27820,4958,59496,350,4200,29850,29850,121366,rural,KPK,6,38165.40881,,
31820300114,BSB,1951,50726,9055,108660,1550,18600,57160,57160,235146,rural,KPK,10,73945.28302,,
31820300115,BSB,8191,212966,15442,185304,9300,111600,265800,265800,775670,rural,KPK,13,243921.3836,,
31820300116,BSB,853,22178,3070,36840,475,5700,8670,8670,73388,rural,KPK,2,23077.98742,,
31820400101,BSB,2520,65520,7265,87180,1100,13200,52650,52650,218550,rural,KPK,9,68726.41509,,
31820400102,BSB,612,15912,3985,47820,700,8400,12850,12850,84982,rural,KPK,3,26723.89937,,
31820400103,BSB,2740,71240,9505,114060,1800,21600,57020,57020,263920,rural,KPK,12,82993.71069,,
31820400104,BSB,3185,82810,8625,103500,950,11400,43580,43580,241290,rural,KPK,13,75877.35849,,
31820400105,BSB,1778,46228,3180,38160,600,7200,41720,41720,133308,rural,KPK,6,41920.75472,,
31820400106,BSB,1905,49530,9828,117936,1550,18600,35820,35820,221886,rural,KPK,13,69775.4717,,
31820400107,BSB,2507,65182,5652,67824,1800,21600,45570,45570,200176,rural,KPK,11,62948.42767,,
31820400108,BSB,1776,46176,7130,85560,1670,20040,44480,44480,196256,rural,KPK,15,61715.72327,,
31820400109,BSB,3702,96252,9138,109656,2200,26400,54700,54700,287008,rural,KPK,6,90254.08805,,
31820400110,BSB,955,24830,5855,70260,530,6360,40510,40510,141960,rural,KPK,4,44641.50943,,
31820400111,BSB,990,25740,4615,55380,580,6960,13200,13200,101280,rural,KPK,6,31849.0566,,
31820400112,BSB,983,25558,5663,67956,1680,20160,44103,44103,157777,rural,KPK,7,49615.40881,,
31820400113,BSB,3621,94146,7440,89280,3250,39000,56580,56580,279006,rural,KPK,6,87737.73585,,
31820400114,BSB,3635,94510,9863,118356,2720,32640,138020,138020,383526,rural,KPK,9,120605.6604,,
31820400115,BSB,1400,36400,5390,64680,900,10800,25970,25970,137850,rural,KPK,8,43349.0566,,
31820400116,BSB,2221,57746,10105,121260,3050,36600,108950,108950,324556,rural,KPK,10,102061.6352,,
31920100101,BSB,619,16094,1925,23100,650,7800,50,50,47044,rural,KPK,2,14793.71069,,
31920100102,BSB,1355,35230,2590,31080,400,4800,5060,5060,76170,rural,KPK,4,23952.83019,,
31920100103,BSB,1668,43368,5212,62544,1450,17400,26840,26840,150152,rural,KPK,9,47217.61006,,
31920100104,BSB,1104,28704,4502,54024,670,8040,31060,31060,121828,rural,KPK,9,38310.69182,,
31920100105,BSB,1530,39780,5247,62964,1290,15480,29420,29420,147644,rural,KPK,10,46428.93082,,
31920100106,BSB,1323,34398,4354,52248,500,6000,36070,36070,128716,rural,KPK,11,40476.72956,,
31920100107,BSB,2290,59540,4115,49380,900,10800,24870,24870,144590,rural,KPK,5,45468.55346,,
31920100108,BSB,1940,50440,4270,51240,650,7800,12210,12210,121690,rural,KPK,6,38267.2956,,
31920100109,BSB,1514,39364,4158,49896,410,4920,22985,22985,117165,rural,KPK,5,36844.33962,,
31920100110,BSB,1060,27560,3662,43944,560,6720,18310,18310,96534,rural,KPK,6,30356.60377,,
31920100111,BSB,517,13442,3323,39876,250,3000,10900,10900,67218,rural,KPK,5,21137.73585,,
31920100112,BSB,1541,40066,5218,62616,400,4800,22740,22740,130222,rural,KPK,5,40950.31447,,
31920100113,BSB,1687,43862,5822,69864,1150,13800,39250,39250,166776,rural,KPK,8,52445.28302,,
31920100114,BSB,1210,31460,2830,33960,1700,20400,55250,55250,141070,rural,KPK,4,44361.63522,,
31920100115,BSB,1580,41080,4630,55560,850,10200,43820,43820,150660,rural,KPK,10,47377.35849,,
31920100116,BSB,1417,36842,4214,50568,860,10320,20930,20930,118660,rural,KPK,5,37314.46541,,
31920200101,BSB,2951,76726,5598,67176,1900,22800,37570,37570,204272,rural,KPK,8,64236.47799,,
31920200102,BSB,1033,26858,2970,35640,1300,15600,11100,11100,89198,rural,KPK,3,28049.68553,,
31920200103,BSB,2239,58214,6380,76560,1000,12000,31200,31200,177974,rural,KPK,9,55966.66667,,
31920200104,BSB,1889,49114,4190,50280,800,9600,16510,16510,125504,rural,KPK,6,39466.66667,,
31920200105,BSB,2497,64922,6788,81456,1400,16800,40240,40240,203418,rural,KPK,10,63967.92453,,
31920200106,BSB,4895,127270,10685,128220,3000,36000,47890,47890,339380,rural,KPK,10,106723.2704,,
31920200107,BSB,1868,48568,6091,73092,1050,12600,23810,23810,158070,rural,KPK,6,49707.54717,,
31920200108,BSB,1969,51194,7462,89544,2550,30600,47950,47950,219288,rural,KPK,11,68958.49057,,
31920200109,BSB,2174,56524,6103,73236,1010,12120,44330,44330,186210,rural,KPK,9,58556.60377,,
31920200110,BSB,1811,47086,3958,47496,650,7800,22385,22385,124767,rural,KPK,2,39234.90566,,
31920200111,BSB,2341,60866,4675,56100,250,3000,19520,19520,139486,rural,KPK,4,43863.52201,,
31920200112,BSB,1101,28626,3785,45420,700,8400,18280,18280,100726,rural,KPK,6,31674.84277,,
31920200113,BSB,2336,60736,5095,61140,1650,19800,31070,31070,172746,rural,KPK,5,54322.64151,,
31920200114,BSB,1791,46566,5878,70536,550,6600,18890,18890,142592,rural,KPK,6,44840.25157,,
31920200115,BSB,2912,75712,5548,66576,7250,87000,50340,50340,279628,rural,KPK,3,87933.33333,,
31920200116,BSB,2270,59020,5962,71544,1460,17520,47160,47160,195244,rural,KPK,7,61397.48428,,
31920300101,BSB,1843,47918,6400,76800,1150,13800,24230,24230,162748,rural,KPK,12,51178.61635,,
31920300102,BSB,1035,26910,4600,55200,1100,13200,19390,19390,114700,rural,KPK,9,36069.18239,,
31920300103,BSB,1157,30082,5109,61308,1200,14400,19170,19170,124960,rural,KPK,8,39295.59748,,
31920300104,BSB,1358,35308,5258,63096,950,11400,17860,17860,127664,rural,KPK,6,40145.91195,,
31920300105,BSB,1670,43420,4850,58200,1650,19800,22010,22010,143430,rural,KPK,7,45103.77358,,
31920300106,BSB,854,22204,5183,62196,1450,17400,14100,14100,115900,rural,KPK,8,36446.54088,,
31920300107,BSB,1019,26494,4674,56088,185,2220,15860,15860,100662,rural,KPK,6,31654.71698,,
31920300108,BSB,1108,28808,4750,57000,980,11760,29095,29095,126663,rural,KPK,8,39831.13208,,
31920300109,BSB,1267,32942,6168,74016,780,9360,14070,14070,130388,rural,KPK,10,41002.51572,,
31920300110,BSB,851,22126,4307,51684,330,3960,16620,16620,94390,rural,KPK,4,29682.38994,,
31920300111,BSB,898,23348,3736,44832,1100,13200,15920,15920,97300,rural,KPK,3,30597.48428,,
31920300112,BSB,1259,32734,6352,76224,375,4500,16135,16135,129593,rural,KPK,9,40752.51572,,
31920300113,BSB,1197,31122,4165,49980,1060,12720,13250,13250,107072,rural,KPK,8,33670.44025,,
31920300114,BSB,1696,44096,4471,53652,600,7200,17060,17060,122008,rural,KPK,7,38367.2956,,
31920300115,BSB,1415,36790,5335,64020,600,7200,18015,18015,126025,rural,KPK,7,39630.50314,,
31920300116,BSB,1143,29718,4493,53916,200,2400,15420,15420,101454,rural,KPK,6,31903.77358,,
31920400101,BSB,1126,29276,4155,49860,1800,21600,22865,22865,123601,rural,KPK,6,38868.23899,,
31920400102,BSB,704,18304,3003,36036,1350,16200,27030,27030,97570,rural,KPK,5,30682.38994,,
31920400103,BSB,558,14508,1737,20844,1500,18000,7075,7075,60427,rural,KPK,3,19002.20126,,
31920400104,BSB,1110,28860,2535,30420,2350,28200,15880,15880,103360,rural,KPK,8,32503.14465,,
31920400105,BSB,1145,29770,4583,54996,1800,21600,25180,25180,131546,rural,KPK,7,41366.66667,,
31920400106,BSB,964,25064,3065,36780,1250,15000,18500,18500,95344,rural,KPK,6,29982.38994,,
31920400107,BSB,616,16016,2292,27504,1000,12000,11300,11300,66820,rural,KPK,6,21012.57862,,
31920400108,BSB,798,20748,3529,42348,1800,21600,16880,16880,101576,rural,KPK,6,31942.13836,,
31920400109,BSB,746,19396,2105,25260,950,11400,26090,26090,82146,rural,KPK,5,25832.07547,,
31920400110,BSB,1064,27664,3195,38340,1400,16800,27350,27350,110154,rural,KPK,9,34639.62264,,
31920400111,BSB,507,13182,2649,31788,750,9000,10160,10160,64130,rural,KPK,6,20166.66667,,
31920400112,BSB,3545,92170,4486,53832,1350,16200,15095,15095,177297,rural,KPK,9,55753.77358,,
31920400113,BSB,2865,74490,3944,47328,850,10200,20305,20305,152323,rural,KPK,7,47900.31447,,
31920400114,BSB,1976,51376,2030,24360,1500,18000,19650,19650,113386,rural,KPK,2,35655.97484,,
31920400115,BSB,1349,35074,2309,27708,1700,20400,29620,29620,112802,rural,KPK,7,35472.32704,,
31920400116,BSB,804,20904,3355,40260,1400,16800,20900,20900,98864,rural,KPK,8,31089.30818,,
32020100101,BSB,2482,64532,6050,72600,1800,21600,62800,62800,221532,rural,KPK,4,69664.15094,,
32020100102,BSB,4049,105274,9154,109848,2700,32400,140370,140370,387892,rural,KPK,8,121978.6164,,
32020100103,BSB,1890,49140,3462,41544,560,6720,75380,75380,172784,rural,KPK,7,54334.59119,,
32020100104,BSB,1787,46462,3748,44976,2200,26400,28520,28520,146358,rural,KPK,2,46024.5283,,
32020100105,BSB,2350,61100,4416,52992,2450,29400,121400,121400,264892,rural,KPK,2,83299.37107,,
32020100106,BSB,1342,34892,4123,49476,2200,26400,34540,34540,145308,rural,KPK,2,45694.33962,,
32020100107,BSB,1700,44200,5486,65832,1450,17400,66310,66310,193742,rural,KPK,3,60925.15723,,
32020100108,BSB,1286,33436,4290,51480,900,10800,16950,16950,112666,rural,KPK,3,35429.55975,,
32020100109,BSB,5041,131066,9675,116100,2630,31560,53180,53180,331906,rural,KPK,13,104372.956,,
32020100110,BSB,3661,95186,7434,89208,2700,32400,47080,47080,263874,rural,KPK,6,82979.24528,,
32020100111,BSB,962,25012,3723,44676,250,3000,16300,16300,88988,rural,KPK,3,27983.6478,,
32020100112,BSB,3405,88530,8568,102816,2600,31200,56890,56890,279436,rural,KPK,7,87872.95597,,
32020100113,BSB,2005,52130,6010,72120,2760,33120,66230,66230,223600,rural,KPK,13,70314.46541,,
32020100114,BSB,1399,36374,4695,56340,1300,15600,17700,17700,126014,rural,KPK,5,39627.04403,,
32020100115,BSB,1621,42146,4803,57636,1950,23400,199040,199040,322222,rural,KPK,8,101327.673,,
32020100116,BSB,5484,142584,6540,78480,5600,67200,53995,53995,342259,rural,KPK,8,107628.6164,,
32020200101,BSB,2194,57044,5325,63900,2050,24600,30200,30200,175744,rural,KPK,7,55265.40881,,
32020200102,BSB,2017,52442,6212,74544,1200,14400,25420,25420,166806,rural,KPK,5,52454.71698,,
32020200103,BSB,3389,88114,5933,71196,4075,48900,36460,36460,244670,rural,KPK,9,76940.25157,,
32020200104,BSB,2783,72358,8145,97740,2660,31920,50950,50950,252968,rural,KPK,8,79549.68553,,
32020200105,BSB,1306,33956,2515,30180,790,9480,23500,23500,97116,rural,KPK,2,30539.62264,,
32020200106,BSB,2831,73606,7080,84960,1300,15600,45990,45990,220156,rural,KPK,6,69231.44654,,
32020200107,BSB,1545,40170,5245,62940,1410,16920,23640,23640,143670,rural,KPK,4,45179.24528,,
32020200108,BSB,1488,38688,3255,39060,1940,23280,19230,19230,120258,rural,KPK,3,37816.98113,,
32020200109,BSB,5111,132886,10795,129540,2350,28200,61410,61410,352036,rural,KPK,10,110703.1447,,
32020200110,BSB,1636,42536,4523,54276,750,9000,98675,98675,204487,rural,KPK,5,64304.08805,,
32020200111,BSB,1654,43004,7335,88020,1100,13200,43820,43820,188044,rural,KPK,9,59133.33333,,
32020200112,BSB,1601,41626,2595,31140,790,9480,14420,14420,96666,rural,KPK,4,30398.11321,,
